genus,higher_taxon
Dinorthis (Pionorthis) carletona,Brachiopod
Cincinnetina minnesotensis,Brachiopod
Megamyonia gracilis,Brachiopod
Lingula forbesi,Brachiopod
Crania anticostiana,Brachiopod
Megamyonia vaurealensis,Brachiopod
Xysila anticostiana,Brachiopod
Becscia carletona,Brachiopod
Pustula pertenuis,Brachiopod
Antiquatonia costata,Brachiopod
Neochonetes variolata,Brachiopod
Chonetinella verneuilana,Brachiopod
Heterorthina cybele,Brachiopod
Phoenicitoechia martinensis,Brachiopod
Rhynchotrema parviseptatum,Brachiopod
Stegerhynchus vicina,Brachiopod
Mendacella udauberis,Brachiopod
Pedderia fragosa,Brachiopod
Eochonetes aspera,Brachiopod
Lordorthis variabilis,Brachiopod
Plaesiomys idahoensis,Brachiopod
Eochonetes voldemortus,Brachiopod
Eochonetes dignata,Brachiopod
Dyoros (Lissosia) maya,Brachiopod
Composita girtyi,Brachiopod
Oehlertella stoutella,Brachiopod
Chonetina choteauensis,Brachiopod
Leptaena kentuckiana,Brachiopod
Sowerbyella grierensis,Brachiopod
Tetraphalerella musculosa,Brachiopod
Camerella immatura,Brachiopod
Barrandella kindlei,Brachiopod
Liljevallia vieillensis,Brachiopod
Vinlandostrophia,Brachiopod
Strophonella extensa,Brachiopod
Leptaena (Leptaena) rugosa,Brachiopod
Thebesia,Brachiopod
Mictospirifer,Brachiopod
Bellimurina (Cyphomenoidea),Brachiopod
Gypidula rudiplicativa,Brachiopod
Eridorthis rocklandensis,Brachiopod
Mimella globularis,Brachiopod
Orthisocrania,Brachiopod
Glypterina,Brachiopod
Acanthorthis terreneuvensis,Brachiopod
Virgoria virgensis,Brachiopod
Palaeoneumania atlanticus,Brachiopod
Progonambonites,Brachiopod
Tritoechia billingsi,Brachiopod
Jaanussonites hornei,Brachiopod
Antigonambonites,Brachiopod
Ahtiella paucirugosa,Brachiopod
Guttasella gutta,Brachiopod
Inversella,Brachiopod
Taffia,Brachiopod
Calyptolepta diaphragma,Brachiopod
Anechophragma rarum,Brachiopod
Rugostrophia latireticulata,Brachiopod
Multispinula,Brachiopod
Eodalmanella,Brachiopod
Fistulogonites novaterrensis,Brachiopod
Munhella cummingi,Brachiopod
Rugostrophia silvestris,Brachiopod
Schedophyla potteri,Brachiopod
Dedzetina,Brachiopod
Karlicium,Brachiopod
Leptestiina prantli,Brachiopod
Aegiromena,Brachiopod
Foliomena folium,Brachiopod
Paromalomena inequistriata,Brachiopod
Nubialba forbesi,Brachiopod
Cyclospira scanica,Brachiopod
Tritoechia typica,Brachiopod
Eremotoechia alabamensis,Brachiopod
Eremotoechia cloudi,Brachiopod
Atelelasma decorticatum,Brachiopod
Atelelasma dorsoconvexum,Brachiopod
Pionomena neumani,Brachiopod
Dinorthis holdeni,Brachiopod
Rhipidomena subparallela,Brachiopod
Kirkina millardensis,Brachiopod
Onychoplecia gracilis,Brachiopod
Onychoplecia kindlei,Brachiopod
Onychoplecia longirostra,Brachiopod
Onychoplecia matutina,Brachiopod
Onychoplecia obesa,Brachiopod
Triplesia subcarinata,Brachiopod
Oxoplecia abnormis,Brachiopod
Oxoplecia costellata,Brachiopod
Isophragma ponderosum,Brachiopod
Aporthophyla aurora,Brachiopod
Taffia planoconvexa,Brachiopod
Taffia westgatei,Brachiopod
Petroria rugosa,Brachiopod
Tritoechia alta,Brachiopod
Tritoechia delicatula,Brachiopod
Sowerbyella bellarugosa,Brachiopod
Leptella exigua,Brachiopod
Leptellina tennesseensis,Brachiopod
Goniotrema perplexum,Brachiopod
Eohemithyris gettysburgensis,Brachiopod
Streptaria streptimorpha,Brachiopod
Erymnaria cubensis,Brachiopod
Eohemithyris alexi,Brachiopod
Hispanirhynchia,Brachiopod
Tanyoscapha sigmanae,Brachiopod
Pomatotrema oklahomense,Brachiopod
Pomatotrema transversum,Brachiopod
Idioglyptus stigmatus,Brachiopod
Fascicostella,Brachiopod
Lingula ovata,Brachiopod
Cruralina guadalupae,Brachiopod
Cyclothyris,Brachiopod
Terebratulina cailleti,Brachiopod
Argyrotheca johnsoni,Brachiopod
Panderina bocki,Brachiopod
Orthambonites fundata,Brachiopod
Nicolella pterygoidea,Brachiopod
Oslogonites septatus,Brachiopod
Cranaena dorsisulcata,Brachiopod
Plaesiomys occidentalis,Brachiopod
Thaerodonta redstonensis,Brachiopod
Plaesiomys (Plaesiomys),Brachiopod
Laqueus jeffreysi,Brachiopod
Eopholidostrophia,Brachiopod
Leptostrophia reedi,Brachiopod
Leptaena contermina,Brachiopod
Kukulkanus spinosus,Brachiopod
Koigia,Brachiopod
Billingsella,Brachiopod
Lindstroemella patula,Brachiopod
