genus,higher_taxon
Spiroscala georgiannae,Gastropod
Spiroscala rockymontana,Gastropod
Glabrocingulum globosum,Gastropod
Ananias talpaensis,Gastropod
Lunulazona,Gastropod
Worthenia legrandi,Gastropod
Knightinella humerosa,Gastropod
Cyclites diminutus,Gastropod
Globodoma spironema,Gastropod
Platyzona hespera,Gastropod
Shansiella carbonaria,Gastropod
Dictyotomaria quadrilineata,Gastropod
Dictyotomaria scitula,Gastropod
Dictyotomaria,Gastropod
Paragoniozona nodolirata,Gastropod
Paragoniozona multilirata,Gastropod
Euconodoma gavinae,Gastropod
Eucochlis perminuta,Gastropod
Eucochlis,Gastropod
Anomphalus verruculiferus,Gastropod
Anomphalus blancus,Gastropod
Orthonychia parva,Gastropod
Strophostylus girtyi,Gastropod
Donaldospira taosensis,Gastropod
Hypergonia percostata,Gastropod
Hypergonia hoffmani,Gastropod
Hypergonia agraciada,Gastropod
Taosia copei,Gastropod
Taosia wortheni,Gastropod
Arribazona hesperita,Gastropod
Bellazona,Gastropod
Cerithioides,Gastropod
Orthonema salteri,Gastropod
Orthonema telescopiforme,Gastropod
Orthonema ascensus,Gastropod
Orthonema semiornatum,Gastropod
Orthonema subtaeniatum,Gastropod
Orthonema inornatum,Gastropod
Orthonema amissidecoris,Gastropod
Cibecuia magnum,Gastropod
Bicuerda procolumnare,Gastropod
Hermosanema varium,Gastropod
Callispira quinquecostata,Gastropod
Callispira,Gastropod
Naticopsis scintilla,Gastropod
Trachydomia nodosa,Gastropod
Trachydomia raymondi,Gastropod
Trachydomia turbonitella,Gastropod
Pseudozygopleura angustata,Gastropod
Pseudozygopleura girtyi,Gastropod
Pseudozygopleura gradatus,Gastropod
Pseudozygopleura kellettae,Gastropod
Pseudozygopleura macra,Gastropod
Pseudozygopleura multicostata,Gastropod
Pseudozygopleura pandus,Gastropod
Pseudozygopleura plummeri,Gastropod
Pseudozygopleura pupa,Gastropod
Pseudozygopleura restis,Gastropod
Pseudozygopleura semicostata,Gastropod
Pseudozygopleura variegata,Gastropod
Pseudozygopleura (Pseudozygopleura),Gastropod
Stephanozyga subnodosa,Gastropod
Stephanozyga granda,Gastropod
Pseudozygopleura (Stephanozyga) lisaspira,Gastropod
Hemizyga illineata,Gastropod
Hemizyga elegans,Gastropod
Hemizyga attenuata,Gastropod
Hemizyga larga,Gastropod
Hemizyga (Hemizyga),Gastropod
Hyphantozyga knighti,Gastropod
Hyphantozyga fenestrata,Gastropod
Plocezyga percostata,Gastropod
Plocezyga tenuilirata,Gastropod
Plocezyga corona,Gastropod
Plocezyga delicata,Gastropod
Plocezyga,Gastropod
Cyclozyga mirabilis,Gastropod
Microptychis cerithiformis,Gastropod
Levizygopleura williamsi,Gastropod
Microptychis turbineus,Gastropod
Leptoptygma virgatum,Gastropod
Levizygopleura trochus,Gastropod
Leptoptygma subtilistriatum,Gastropod
Leptoptygma simplex,Gastropod
Ceraunocochlis fulminula,Gastropod
Soleniscus typicus,Gastropod
Strobeus brevis,Gastropod
Strobeus paludinaeformis,Gastropod
Strobeus poromus,Gastropod
Strobeus primogenius,Gastropod
Strobeus welleri,Gastropod
Strobeus immanis,Gastropod
Cylindritopsis vaningeni,Gastropod
Meekospira choctawensis,Gastropod
Meekospira delgada,Gastropod
Girtyspira minuta,Gastropod
Streptacis whitfieldi,Gastropod
Donaldina stevensana,Gastropod
Donaldina robusta,Gastropod
Bellerophon (Bellerophon) planodorsatum,Gastropod
Straparollus (Euomphalus) pernodosus,Gastropod
Shwedagonia,Gastropod
Amaurotoma,Gastropod
Naticopsis judithae,Gastropod
Jedria meeki,Gastropod
Plocezyga (Plocezyga),Gastropod
Streptacis scalpta,Gastropod
Valvata,Gastropod
Amauropsis martinezensis,Gastropod
Pegocomptus howardi,Gastropod
Warthia borealis,Gastropod
Warthia vaceki,Gastropod
Worthenia humilis,Gastropod
Reesidella,Gastropod
Chlupacispira spinosa,Gastropod
Alaskiella medfraensis,Gastropod
Alaskacirrus bandeli,Gastropod
Kuskokwimia moorei,Gastropod
Quadricarina noklebergi,Gastropod
Balbinipleura krawczynskii,Gastropod
Arctozone cooki,Gastropod
Decorospira lepaini,Gastropod
Decorospira minutula,Gastropod
Farewellia heidelbergerae,Gastropod
Rhenozyga reifenstuhli,Gastropod
Medfrazyga clauticae,Gastropod
Nanochilina gubanovi,Gastropod
Eleutherospira medfraensis,Gastropod
Alaskodiscus donensis,Gastropod
Pachystrophia devexa,Gastropod
Paraliospira planata,Gastropod
Pseudocryptaenia majewskwi,Gastropod
Boucotspira carinifer,Gastropod
Eunema,Gastropod
Oriostoma angulatum,Gastropod
Pseudophorus profundus,Gastropod
Trochonemella reusingi,Gastropod
Trochonemella,Gastropod
Helicotoma blodgetti,Gastropod
Helicotoma robinsoni,Gastropod
Sinutropis spiralis,Gastropod
Scalites tellerensis,Gastropod
Arjamannia thraivensis,Gastropod
Ectomaria pagoda,Gastropod
Rhabdostropha primitiva,Gastropod
Asgardaspira,Gastropod
Trochomphalus dimidiatus,Gastropod
Ectomaria orientalis,Gastropod
Sinutropis esthetica,Gastropod
Daidia sewardensis,Gastropod
Xancus peruvianus,Gastropod
Ctenilyria ctenista,Gastropod
Glyptostyla panamensis,Gastropod
Mitrella epacta,Gastropod
Antillophos (Antillophos),Gastropod
Oliva (Oliva),Gastropod
Cymatophos veatchi,Gastropod
Northia northiae,Gastropod
Sincola (Dorsina) quirosana,Gastropod
Antillophos candeanus,Gastropod
Xancus rex,Gastropod
Nassarius (Uzita) praeambiguus,Gastropod
Turbinella valida,Gastropod
Persicula,Gastropod
Scaphander (Scaphander),Gastropod
Zemacies,Gastropod
Volvulella (Volvulella),Gastropod
Marginella (Eratoidea) mollitor,Gastropod
Strioterebrum listrotum,Gastropod
Acteon (Acteon),Gastropod
Acteocina bullata,Gastropod
Hannatoma,Gastropod
Nerita listrota,Gastropod
Nerita hadra,Gastropod
Neritina ectypha,Gastropod
Faunus,Gastropod
Charadreon leptus,Gastropod
Bayania epelys,Gastropod
Harrisianella,Gastropod
Bezanconia,Gastropod
Globularia (Globularia),Gastropod
Leptomurex,Gastropod
Leptadrillia,Gastropod
Volvarinella,Gastropod
Phanerotrema jugosum,Gastropod
Euphemites urei,Gastropod
Trachydoma variata,Gastropod
Cerithioides judiae,Gastropod
Hypergonia percarinata,Gastropod
Palaeozygopleura difficile,Gastropod
Euphemites lentiformis,Gastropod
Teutonophon tangentialis,Gastropod
Waagenella sowerbyi,Gastropod
Retispira exilis,Gastropod
Platyschisma laudoni,Gastropod
Angyomphalus penelenticulata,Gastropod
Baylea trifibra,Gastropod
Glabrocingulum minutum,Gastropod
Dictyotomaria quasicapillaria,Gastropod
Rhineoderma dinglensis,Gastropod
Platyceras nasutum,Gastropod
Platyceras latum,Gastropod
Cyclonema modestum,Gastropod
Megalomphala septentrionale,Gastropod
Cyclonema boreale,Gastropod
Michelia persimilis,Gastropod
Coelocyclus groenlandicus,Gastropod
Offleya inexpectata,Gastropod
Liospira perdepressa,Gastropod
Glabrocingulum angulosa,Gastropod
Amphiscapha subrugosa,Gastropod
Shansiella broadheadi,Gastropod
Conus peruvianus,Gastropod
Cavolinia,Gastropod
Vaginella,Gastropod
Paraborsonia brassoensis,Gastropod
Scobinella morierei,Gastropod
Ringicula (Ringiculella),Gastropod
Aliculastrum,Gastropod
Bittium scotti,Gastropod
Eratoidea,Gastropod
Architectonica (Architectonica),Gastropod
Pycnotrochus christiei,Gastropod
Euphemites circumcostatus,Gastropod
Streptacis permiana,Gastropod
Cibecuia gouldii,Gastropod
Aglaoglypta maera,Gastropod
Orecopia cotei,Gastropod
Murchisonia subcarinata,Gastropod
Sinuitina brevilineatus,Gastropod
Hormotoma artemesia,Gastropod
Eobucania pulchra,Gastropod
Macluritella mediosulcata,Gastropod
Ophileta rotuliformis,Gastropod
Lecanospira soluta,Gastropod
Euconia conicus,Gastropod
Plethospira extensa,Gastropod
Lecanospira perplana,Gastropod
Bellerophon (Bellerophon) stevensianus,Gastropod
Bellerophon (Bellerophon),Gastropod
Ficus carbasea,Gastropod
Potamides suprasulcatus,Gastropod
Terebralia dentilabris,Gastropod
Vokesimurex polynematicus,Gastropod
Orthaulax aguadillensis,Gastropod
Strioterebrum clethra,Gastropod
Ellobium,Gastropod
Terebra (Oreoterebra) dicheres,Gastropod
Nerita (Nerita),Gastropod
Biplica,Gastropod
Pterynotus (Pterynotus) washingtonicus,Gastropod
Calorebama inornata,Gastropod
Mitra simplicissima,Gastropod
Cochlespiropsis jenkinsi,Gastropod
Lapparia eomagna,Gastropod
Eosurcula inconstans,Gastropod
Bathytoma pacifica,Gastropod
Akera maga,Gastropod
Apachella arizonensis,Gastropod
Glyptospira sonorensis,Gastropod
Goniasma terebra,Gastropod
Worthenia crenulata,Gastropod
Cibecuia cedarensis,Gastropod
Kinishbia,Gastropod
Turritella matarucana,Gastropod
Teinostoma (Pseudorotella) pycnum,Gastropod
Anticlimax (Anticlimax),Gastropod
Cyclostremiscus (Ponocyclus) pentagonus,Gastropod
Crepidula maculosa,Gastropod
Crucibulum (Dispotaea) springvaleense,Gastropod
Natica bolus,Gastropod
Teinostoma (Pseudorotella) stemonium,Gastropod
Teinostoma (Aepystoma),Gastropod
Sinum gatunense,Gastropod
Turritella (Broderiptella) bifastigata,Gastropod
Polinices stanislasmeunieri,Gastropod
Calyptraea (Trochita) spirata,Gastropod
Neverita (Glossaulax),Gastropod
Neverita (Hypterita),Gastropod
Malea ringens,Gastropod
Eupleura thompsoni,Gastropod
Cymia (Cymia) cheloma,Gastropod
Bittium nugatorium,Gastropod
Strombus gatunensis,Gastropod
Muracypraea woodringi,Gastropod
Semicassis reclusa,Gastropod
Monoplex krebsii,Gastropod
Distorsio decussata,Gastropod
Heliacus (Astronacus) stonemanae,Gastropod
Bursa rugosa,Gastropod
Caecum (Caecum) regulare,Gastropod
Epitonium (Asperiscala),Gastropod
Anachis (Costoanachis) mira,Gastropod
Anachis (Costoanachis) stibara,Gastropod
Strombinophos mimicus,Gastropod
Strombina (Strombina) lessepsiana,Gastropod
Sincola (Dorsina) pigea,Gastropod
Hanetia dalli,Gastropod
Nicema amara,Gastropod
Melongena melongena,Gastropod
Oliva gatunensis,Gastropod
Olivella (Niteoliva) terryi,Gastropod
Agaronia testacea,Gastropod
Northia,Gastropod
Subcancilla dariensis,Gastropod
Columbellopsis nycteis,Gastropod
Trachypollia aneureta,Gastropod
Calophos ectyphus,Gastropod
Enaeta ecnomia,Gastropod
Subcancilla longa,Gastropod
Turritella temblorensis,Gastropod
Bivetiella dariena,Gastropod
Euclia codazzii,Gastropod
Euclia dinota,Gastropod
Cancellaria acalypta,Gastropod
Conus bravoi,Gastropod
Conus acolus,Gastropod
Conus burckhardti,Gastropod
Cancellaria (Pyruclia) cibarcola,Gastropod
Conus aemulator,Gastropod
Balcis (Balcis) jacululum,Gastropod
Niso (Niso) mesata,Gastropod
Narona barystoma,Gastropod
Cruziturricula fusinus,Gastropod
Eulima nobilis,Gastropod
Eulima sarissiformis,Gastropod
Balcis (Balcis) lipara,Gastropod
Balcis (Balcis) aulaca,Gastropod
Persicula propeobesa,Gastropod
Aphera aphrodite,Gastropod
Hindsiclava consors,Gastropod
Carinodrillia zooki,Gastropod
Bullinella,Gastropod
Melanoides,Gastropod
Ectinochilus (Cowlitzia) washingtonensis,Gastropod
Neverita globosa,Gastropod
Siphonalia (Austrofusus) bicarinata,Gastropod
Perse washingtoniana,Gastropod
Clavus,Gastropod
Conus vaderensis,Gastropod
Nerita (Theliostyla) triangulata,Gastropod
Nucleolaria cowlitziana,Gastropod
Tejonia moragai,Gastropod
Cheilea,Gastropod
Altrix,Gastropod
Ficus affinis,Gastropod
Cypraeorbis alabamensis,Gastropod
Bathybembix washingtoniana,Gastropod
Amaea (Undiscala),Gastropod
Turcicula,Gastropod
Polinices (Polinices),Gastropod
Ficus restorationensis,Gastropod
Natica oligocenica,Gastropod
Fulgoraria (Miopleiona),Gastropod
Turritella porterensis,Gastropod
Purpura milicentana,Gastropod
Brachysphingus mammilatus,Gastropod
Ficopsis meganosensis,Gastropod
Drillia hartleyensis,Gastropod
Galeodea sutterensis,Gastropod
Bulbifusus californicus,Gastropod
Gemmula diabloensis,Gastropod
Admete (Bonellitia) stantoni,Gastropod
Gemmula wattsi,Gastropod
Molopophorus californicus,Gastropod
Parvisipho meganosensis,Gastropod
Polinices (Euspira) gesteri,Gastropod
Polinices (Euspira) hornii,Gastropod
Siphonalia sutterensis,Gastropod
Solariella hartleyensis,Gastropod
Turricula cooperi,Gastropod
Turritella meganosensis,Gastropod
Oliva meganosensis,Gastropod
Pseudoliva dilleri,Gastropod
Fusinus meganosensis,Gastropod
Haminea postangulata,Gastropod
Strepsidura diabloensis,Gastropod
Chrysodomus martini,Gastropod
Odostomia diaboli,Gastropod
Turbonilla marshensis,Gastropod
Calyptraea (Galerus) calabasasensis,Gastropod
Homalopoma wattsi,Gastropod
Polinices (Polinices) hornii,Gastropod
Euspirocrommium,Gastropod
Discohelix,Gastropod
Heteroterma trochoidea,Gastropod
Acmaea dickersoni,Gastropod
Amuletum costatum,Gastropod
Exechocirsus,Gastropod
Fissurella behri,Gastropod
Planorbina,Gastropod
Oreoconus,Gastropod
Discus,Gastropod
Oreohelix,Gastropod
Polygyra,Gastropod
Grangerella,Gastropod
Admetopsis,Gastropod
Acirsa,Gastropod
Paleopsephea,Gastropod
Pyktes,Gastropod
Tectaplica,Gastropod
Diodora redimicula,Gastropod
Scala (Sthenorytis) pachypleura,Gastropod
Turritella indenta,Gastropod
Turritella (Turritella) alticostata,Gastropod
Tritonium centrosum,Gastropod
Kirkospira glacialis,Gastropod
Euomphalopterus liratus,Gastropod
Coelocaulus karlae,Gastropod
Medfracaulus cooki,Gastropod
Ceratopea medfraensis,Gastropod
Trochonema wilsonae,Gastropod
Raphistomina fissurata,Gastropod
Donaldiella cicelia,Gastropod
Cataschisma typica,Gastropod
Straparollina pelagica,Gastropod
Teiichispira ponderosa,Gastropod
Lytospira distans,Gastropod
Euconia etna,Gastropod
Lecanospira nerine,Gastropod
Euomphalopsis magnus,Gastropod
Lophonema taneyensis,Gastropod
Raphistoma striatum,Gastropod
Holopea vigneauensis,Gastropod
Lophospira modesta,Gastropod
Bucania minganensis,Gastropod
Raphistoma stamineum,Gastropod
Clathrospira euconica,Gastropod
Trochonema dispar,Gastropod
Bucania sulcatina,Gastropod
Lophospira rectistriata,Gastropod
Trochonemella knoxvillensis,Gastropod
Ecculiomphalus fredericus,Gastropod
Eccyliopterus vagrans,Gastropod
Deacheospira hotzi,Gastropod
Maclurites klamathensis,Gastropod
Megalomphala contorta,Gastropod
Raphistoma alaskensis,Gastropod
Cyrtospira raymondi,Gastropod
Cyclonema leptonotum,Gastropod
Turbonopsis hackberryensis,Gastropod
Turbonopsis apachiensis,Gastropod
Pseudomphalotrochus incrustatus,Gastropod
Bellerophon sverdrupi,Gastropod
Devonorhineoderma striata,Gastropod
Loxonema stylum,Gastropod
Elasmonema gracilis,Gastropod
Euryzone intermedia,Gastropod
Bensbergia fusoidalis,Gastropod
Macrochilina whidborni,Gastropod
Murchisonia arctica,Gastropod
Naticopsis minuta,Gastropod
Omphalocirrus grandis,Gastropod
Euomphalus sinister,Gastropod
Euomphalus tuberculatus,Gastropod
Orthonychia talon,Gastropod
Philoxene laevis,Gastropod
Retispira carinatus,Gastropod
Retispira reticulatus,Gastropod
Bellerophon scheii,Gastropod
Platyceras perneri,Gastropod
Serpulospira militaris,Gastropod
Stenoloron devonica,Gastropod
Gosseletina brondensis,Gastropod
Platyostoma irrasum,Gastropod
Antirotella kindlei,Gastropod
Pseudoplagiothyra praecursor,Gastropod
Orecopia circinatus,Gastropod
Kitikamispira perstrialis,Gastropod
Turbonopsis spiculatus,Gastropod
Bensbergia pulchra,Gastropod
Holopea iowaensis,Gastropod
Platyostoma insolita,Gastropod
Ceratopea inflata,Gastropod
Ceratopea sculpta,Gastropod
Hormotoma cotterensis,Gastropod
Astralites fimbriatus,Gastropod
Macluritella multiseptarius,Gastropod
Lecanospira lecanospiroides,Gastropod
Peruniscus macer,Gastropod
Bridgeites disjuncta,Gastropod
Macluritella carinifera,Gastropod
Macluritella rotunda,Gastropod
Eroicaspira zelleri,Gastropod
Ceratopea lenticularis,Gastropod
Bridgeites discoideus,Gastropod
Teiichispira nanus,Gastropod
Hormotoma moderata,Gastropod
Plethospira rotunda,Gastropod
Plethospira cassina,Gastropod
Ceratopea hami,Gastropod
Ceratopea unguis,Gastropod
Lecanospira sanctisabae,Gastropod
Strepsodiscus paucivoluta,Gastropod
Sinuopea humerosa,Gastropod
Ozarkina typica,Gastropod
Ophileta polygyratus,Gastropod
Bridgeites planidorsalis,Gastropod
Orospira elevata,Gastropod
Hormotoma dubia,Gastropod
Orospira depressa,Gastropod
Orospira conica,Gastropod
Orospira elegantula,Gastropod
Orospira gainesvillensis,Gastropod
Hormotoma lutiensis,Gastropod
Bridgeites supraconvexa,Gastropod
Orospira bigranosa,Gastropod
Ceratopea laurentina,Gastropod
Maclurites romainensis,Gastropod
Raphistomina pillagenensis,Gastropod
Lophonema tricarinata,Gastropod
Lophonema perstriata,Gastropod
Lophonema abrupta,Gastropod
Ectomaria adelina,Gastropod
Malayaspira canningense,Gastropod
Turritoma acrea,Gastropod
Ceratopea pygmaea,Gastropod
Lecanospira transversocordatus,Gastropod
Euomphalopsis depressa,Gastropod
Plethospira cannonensis,Gastropod
Hormotoma cassina,Gastropod
Ceratopea parvum,Gastropod
Raphistoma shakopeense,Gastropod
Subulites calciferus,Gastropod
Ophileta complanata,Gastropod
Ceratopea grandis,Gastropod
Ozarkispira subelevata,Gastropod
Sinuopea basiplanata,Gastropod
Bellerophon jeffersonensis,Gastropod
Ptygmatis,Gastropod
Ptygmatis pseudobruntrutana,Gastropod
Julia gardnerae,Gastropod
Tralia vetula,Gastropod
Siphonaria,Gastropod
Williamia parva,Gastropod
Cavolina telemus,Gastropod
Cavolinia marginata,Gastropod
Diacria trispinosa,Gastropod
Acteon eurystoma,Gastropod
Japonactaeon punctostriata,Gastropod
Acteocina lepta,Gastropod
Acteocina anetaspira,Gastropod
Sulcoretusa sulcata lipara,Gastropod
Cylichnella atacata,Gastropod
Scaphander nannus,Gastropod
Atys (Aliculastrum) morantensis,Gastropod
Atys (Aliculastrum) dalli,Gastropod
Cylichna aula,Gastropod
Ringicula (Ringiculella) semistriata,Gastropod
Atlanta (Atlanta) diamesa,Gastropod
Protatlanta lissa,Gastropod
Terebra (Paraterebra) lepta,Gastropod
Terebra (Strioterebrum) bowdenensis,Gastropod
Terebra (Strioterebrum) eleutheria,Gastropod
Strioterebrum monidum,Gastropod
Terebra (Strioterebrum) ischna,Gastropod
Terebra (Strioterebrum) cambiarsoi,Gastropod
Hastula jamaicensis,Gastropod
Hastula homala,Gastropod
Polystira barretti,Gastropod
Crassispira ponida,Gastropod
Crassispira (Crassispira) lomata,Gastropod
Crassispira (Crassispira) annella,Gastropod
Crassispira (Crassispira) aegis,Gastropod
Clathrodrillia tityra,Gastropod
Carinodrillia elocata,Gastropod
Carinodrillia bocatoroensis,Gastropod
Compsodrillia urceola,Gastropod
Compsodrillia catherina,Gastropod
Compsodrillia senaria,Gastropod
Agladrillia (Agladrillia) callothyra,Gastropod
Agladrillia (Agladrillia) leptalea,Gastropod
Agladrillia (Eumetadrillia) serra,Gastropod
Syntomodrillia espyra,Gastropod
Syntomodrillia iphis,Gastropod
Bellaspira,Gastropod
Globidrillia ula,Gastropod
Cochlespira (Ancistrosyrinx) miranda,Gastropod
Fusiturricula iole,Gastropod
Fusiturricula panola,Gastropod
Ithycythara psiloides,Gastropod
Ithycythara ischna,Gastropod
Ithycythara maera,Gastropod
Ithycythara scissa,Gastropod
Adelocythara primolevis,Gastropod
Pyrgocythara eminula,Gastropod
Platycythara eurystoma,Gastropod
Thelecythara mucronata,Gastropod
Bactrocythara obtusa,Gastropod
Pachycythara cryptonata,Gastropod
Brachycythara gibba,Gastropod
Glyphoturris lampra,Gastropod
Kurtziella (Cryoturris) engonia,Gastropod
Kurtziella (Cryoturris) euengonia,Gastropod
Kurtziella (Cryoturris) nexilis,Gastropod
Kurtziella (Cryoturris) etrema,Gastropod
Kurtziella (Cryoturris) dianema,Gastropod
Kurtziella (Cryoturris) aptera,Gastropod
Saccharoturris consentanea,Gastropod
Acmaturris comparata,Gastropod
Acmaturris brisis,Gastropod
Acmaturris scalida,Gastropod
Tenaturris guppyi,Gastropod
Tenaturris terpna,Gastropod
Tenaturris isiola,Gastropod
Euclathurella (Euclathurella) vendryesiana,Gastropod
Miraclathurella vittata,Gastropod
Miraclathurella entemna,Gastropod
Miraclathurella,Gastropod
Glyphostoma (Glyphostoma) guppyi,Gastropod
Lioglyphostoma adematum,Gastropod
Lioglyphostoma moinica,Gastropod
Nannodiella amicta,Gastropod
Euryentmema cigclis,Gastropod
Euryentmema,Gastropod
Microdrillia tersa,Gastropod
Vaughanites leptus,Gastropod
Conus patricius,Gastropod
Conus (Lithoconus),Gastropod
Conus spurius,Gastropod
Conus ancylus,Gastropod
Conus nannus,Gastropod
Conus guppyi,Gastropod
Conus oniscus,Gastropod
Conasprella stenostoma,Gastropod
Conasprelloides planiliratus,Gastropod
Conasprelloides multiliratus,Gastropod
Conus catenatus,Gastropod
Conus consobrinus,Gastropod
Conus granozonatus,Gastropod
Conus gracilissimus,Gastropod
Conus stibarus,Gastropod
Cancellaria isabelae,Gastropod
Cancellaria (Pyruclia) laevescens,Gastropod
Cancellaria (Bivetopsia) moorei,Gastropod
Agatrix epomis,Gastropod
Axelella scalatella,Gastropod
Oliva reticularis,Gastropod
Oliva (Strephonella) plicata,Gastropod
Olivella (Olivella) acra,Gastropod
Olivella (Olivella) clarki,Gastropod
